market_id,token_id,trade_date,timestamp,price,outcome,question_x,slug,event_slug,category,volume,active,closed,created_at,end_date,trade_count,token_count,first_trade,last_trade,token_return,token_price_change,obs_count,question_y,best_lag,best_lag_corr
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-16,2023-05-16 00:00:23,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
249130,112374927319873994097516206135753284991531394396915100943792209321711089784396,2023-05-17,2023-05-17 00:00:23,0.5,Yes,Will another US bank fail in March?,will-another-us-bank-fail-in-march,will-another-us-bank-fail-in-march,,2663.44,True,True,2023-03-10 17:54:26,2023-03-31 00:00:00,0,2,,,0.0,0.0,61,Will another US bank fail in March?,3,0.4656940683774559
500762,29946160877596415547301460982671434476187705476401557220696012271409961059424,2024-05-03,2024-05-03 00:00:03,0.985,No,Will another candidate win the MN-5 Democratic House District?,will-another-candidate-win-the-mn-5-democratic-house-district,mn-5-democratic-primary-winner,,60294.65,True,True,2024-04-05 16:29:12,2024-08-13 12:00:00,0,2,,,,,104,Will another candidate win the MN-5 Democratic House District?,3,0.522241138468143
500762,29946160877596415547301460982671434476187705476401557220696012271409961059424,2024-05-04,2024-05-04 00:00:03,0.99,No,Will another candidate win the MN-5 Democratic House District?,will-another-candidate-win-the-mn-5-democratic-house-district,mn-5-democratic-primary-winner,,60294.65,True,True,2024-04-05 16:29:12,2024-08-13 12:00:00,0,2,,,0.0050761421319796,0.0050000000000000044,104,Will another candidate win the MN-5 Democratic House District?,3,0.522241138468143
500762,29946160877596415547301460982671434476187705476401557220696012271409961059424,2024-05-05,2024-05-05 00:00:03,0.9945,No,Will another candidate win the MN-5 Democratic House District?,will-another-candidate-win-the-mn-5-democratic-house-district,mn-5-democratic-primary-winner,,60294.65,True,True,2024-04-05 16:29:12,2024-08-13 12:00:00,0,2,,,0.00454545454545463,0.0045000000000000595,104,Will another candidate win the MN-5 Democratic House District?,3,0.522241138468143
500762,29946160877596415547301460982671434476187705476401557220696012271409961059424,2024-05-06,2024-05-06 00:00:02,0.9945,No,Will another candidate win the MN-5 Democratic House District?,will-another-candidate-win-the-mn-5-democratic-house-district,mn-5-democratic-primary-winner,,60294.65,True,True,2024-04-05 16:29:12,2024-08-13 12:00:00,0,2,,,0.0,0.0,104,Will another candidate win the MN-5 Democratic House District?,3,0.522241138468143
500762,29946160877596415547301460982671434476187705476401557220696012271409961059424,2024-05-07,2024-05-07 00:00:02,0.9945,No,Will another candidate win the MN-5 Democratic House District?,will-another-candidate-win-the-mn-5-democratic-house-district,mn-5-democratic-primary-winner,,60294.65,True,True,2024-04-05 16:29:12,2024-08-13 12:00:00,0,2,,,0.0,0.0,104,Will another candidate win the MN-5 Democratic House District?,3,0.522241138468143
500762,29946160877596415547301460982671434476187705476401557220696012271409961059424,2024-05-08,2024-05-08 00:00:03,0.9945,No,Will another candidate win the MN-5 Democratic House District?,will-another-candidate-win-the-mn-5-democratic-house-district,mn-5-democratic-primary-winner,,60294.65,True,True,2024-04-05 16:29:12,2024-08-13 12:00:00,0,2,,,0.0,0.0,104,Will another candidate win the MN-5 Democratic House District?,3,0.522241138468143
500762,29946160877596415547301460982671434476187705476401557220696012271409961059424,2024-05-09,2024-05-09 00:00:03,0.994,No,Will another candidate win the MN-5 Democratic House District?,will-another-candidate-win-the-mn-5-democratic-house-district,mn-5-democratic-primary-winner,,60294.65,True,True,2024-04-05 16:29:12,2024-08-13 12:00:00,0,2,,,-0.0005027652086476708,-0.000500000000000056,104,Will another candidate win the MN-5 Democratic House District?,3,0.522241138468143
500762,29946160877596415547301460982671434476187705476401557220696012271409961059424,2024-05-10,2024-05-10 00:00:03,0.994,No,Will another candidate win the MN-5 Democratic House District?,will-another-candidate-win-the-mn-5-democratic-house-district,mn-5-democratic-primary-winner,,60294.65,True,True,2024-04-05 16:29:12,2024-08-13 12:00:00,0,2,,,0.0,0.0,104,Will another candidate win the MN-5 Democratic House District?,3,0.522241138468143
